prng_mode,condition,step,loss_pr,loss_ce,update_norm,param_norm,grad_norm,opt_state_l2,opt_state_abs_mean,opt_state_abs_max
checkpointed,control,175,8.394232749938965,8.40703010559082,6.502023220062256,325.9158630371094,1.5824551582336426,6.243237495422363,6.031866413174301e-6,4.775000095367432
checkpointed,control,180,8.400105476379395,8.443155288696289,7.159274101257324,331.4372253417969,1.6233397722244263,6.241507053375244,5.846217501005386e-6,4.775000095367432
checkpointed,control,185,8.328831672668457,8.356817245483398,6.673859596252441,337.3338317871094,1.5871710777282715,6.24208402633667,5.961915111705609e-6,4.775000095367432
checkpointed,control,190,8.22877025604248,8.265544891357422,5.886495590209961,342.49090576171875,1.75515615940094,6.243277072906494,5.87490801035045e-6,4.775000095367432
checkpointed,control,195,8.280380249023438,8.302799224853516,5.438334941864014,347.21636962890625,1.5025341510772705,6.242364406585693,5.739428228325807e-6,4.775000095367432
checkpointed,control,200,8.054903030395508,8.056093215942383,5.905582904815674,351.8941345214844,1.9400339126586914,6.241353988647461,5.59870144433752e-6,4.775000095367432
checkpointed,control,205,7.828649520874023,7.811342239379883,5.591222763061523,356.23187255859375,2.0696487426757812,6.241852283477783,5.391031558846239e-6,4.775000095367432
checkpointed,control,210,8.029631614685059,8.02329158782959,6.460484504699707,360.48455810546875,2.422156572341919,6.2410407066345215,5.4288799735907275e-6,4.775000095367432
checkpointed,control,215,7.9711408615112305,7.913616180419922,6.146368503570557,364.48443603515625,1.9201892614364624,6.240617275238037,5.423331664669773e-6,4.775000095367432
checkpointed,control,220,8.127471923828125,8.102968215942383,6.887918949127197,368.9294738769531,1.4920417070388794,6.240134239196777,5.347608661041071e-6,4.775000095367432
checkpointed,control,225,8.089555740356445,8.073596954345703,6.269865036010742,373.83282470703125,1.5446659326553345,6.239223003387451,5.3466511744878445e-6,4.775000095367432
checkpointed,control,230,8.036701202392578,8.066669464111328,5.60025691986084,377.8263854980469,1.6129146814346313,6.23786735534668,5.347465007623041e-6,4.775000095367432
checkpointed,control,235,8.18499755859375,8.190937042236328,6.155976295471191,381.7522888183594,1.391493320465088,6.236451148986816,5.304995944165556e-6,4.775000095367432
checkpointed,control,240,7.680558681488037,7.708794593811035,5.820158958435059,385.7948303222656,1.9507015943527222,6.236623287200928,5.18789771263954e-6,4.775000095367432
checkpointed,control,245,7.862229824066162,7.793754577636719,6.031010150909424,389.12872314453125,1.7827367782592773,6.236944675445557,5.0096092120419e-6,4.775000095367432
checkpointed,control,250,7.68633508682251,7.6536359786987305,7.001265048980713,392.6548767089844,1.8165675401687622,6.236817359924316,4.861147056713241e-6,4.775000095367432
checkpointed,control,255,7.8174262046813965,7.807147979736328,6.450659275054932,396.9566650390625,1.756416916847229,6.236476898193359,4.8107740117594764e-6,4.775000095367432
checkpointed,control,260,7.908042907714844,7.882798194885254,7.0542683601379395,401.2325439453125,1.4610743522644043,6.236308574676514,4.807459635229076e-6,4.775000095367432
checkpointed,control,265,8.063760757446289,8.02853775024414,6.4879326820373535,405.9875793457031,1.7042758464813232,6.235640048980713,4.858659296037438e-6,4.775000095367432
checkpointed,control,270,8.069646835327148,8.0346040725708,7.378969192504883,410.52838134765625,1.6398811340332031,6.235439777374268,4.812793072723909e-6,4.775000095367432
checkpointed,control,275,7.827676296234131,7.810330390930176,7.611767768859863,415.0354919433594,1.295331358909607,6.235592365264893,4.90726102130278e-6,4.775000095367432
checkpointed,control,280,7.7806172370910645,7.757544994354248,8.5739107131958,419.9967346191406,2.272003412246704,6.234994888305664,4.6854680569761754e-6,4.775000095367432
checkpointed,control,285,7.641105651855469,7.6433820724487305,7.977972984313965,426.0377502441406,2.113741397857666,6.233956813812256,4.237672961434497e-6,4.775000095367432
checkpointed,control,290,7.560645580291748,7.5266642570495605,7.8488264083862305,431.8427734375,1.860189437866211,6.234390735626221,4.0483426260780965e-6,4.775000095367432
checkpointed,control,295,7.714437007904053,7.728699207305908,12.531414031982422,437.0504455566406,6.295562744140625,6.234625339508057,4.088129144564145e-6,4.775000095367432
checkpointed,control,300,7.9085373878479,7.906322956085205,9.680221557617188,443.7258605957031,1.5778661966323853,6.234595775604248,4.120939341761871e-6,4.775000095367432
checkpointed,control,305,7.983311653137207,7.975222587585449,8.466811180114746,450.48077392578125,1.4708956480026245,6.234193325042725,4.100664731390051e-6,4.775000095367432
checkpointed,control,310,7.576687335968018,7.558591365814209,7.0926995277404785,456.41400146484375,1.7706730365753174,6.234328269958496,4.148508015304266e-6,4.775000095367432
checkpointed,control,315,7.640531539916992,7.584362030029297,7.01464319229126,461.2592468261719,1.6729557514190674,6.234265327453613,4.04707896296017e-6,4.775000095367432
checkpointed,control,320,7.659981727600098,7.622908115386963,8.251504898071289,466.1084289550781,1.8846732378005981,6.234631538391113,3.960199080098097e-6,4.775000095367432
checkpointed,control,325,7.83830451965332,7.762097358703613,9.357823371887207,471.1748352050781,1.558347463607788,6.234889507293701,3.946754702792873e-6,4.775000095367432
checkpointed,control,330,7.766343593597412,7.77513313293457,8.474143028259277,476.8976135253906,1.2364503145217896,6.234756946563721,3.895407127660014e-6,4.775000095367432
checkpointed,control,335,7.775586128234863,7.780250072479248,10.941225051879883,483.4075622558594,1.39951753616333,6.234721660614014,4.036407827064037e-6,4.775000095367432
checkpointed,control,340,7.776022434234619,7.729284286499023,10.043426513671875,489.8418273925781,1.5868501663208008,6.234506607055664,3.934143028351486e-6,4.775000095367432
checkpointed,control,345,7.693608283996582,7.6593475341796875,10.690863609313965,498.0070495605469,1.877606987953186,6.2347187995910645,4.036359130990129e-6,4.775000095367432
checkpointed,control,350,7.8690385818481445,7.8459577560424805,11.773273468017578,505.5587158203125,1.4186526536941528,6.234190940856934,4.1693901091980954e-6,4.775000095367432
checkpointed,control,355,7.480105400085449,7.513909339904785,10.655781745910645,511.7530822753906,1.6519776582717896,6.2335405349731445,3.92090987026684e-6,4.775000095367432
checkpointed,control,360,7.506821632385254,7.511445999145508,9.697027206420898,519.0823364257812,1.4993685483932495,6.233611583709717,3.8022783211136282e-6,4.775000095367432
checkpointed,control,365,7.546339511871338,7.532681465148926,8.802152633666992,525.9684448242188,1.6076154708862305,6.234297275543213,3.7864417491776474e-6,4.775000095367432
checkpointed,control,370,7.449412822723389,7.4336934089660645,9.25222110748291,532.5119018554688,1.4949108362197876,6.234992504119873,3.844695644992585e-6,4.775000095367432
checkpointed,control,375,7.449704170227051,7.442531585693359,11.112874984741211,538.7794799804688,1.4158035516738892,6.235681056976318,3.945898869293931e-6,4.775000095367432
checkpointed,control,380,7.483737468719482,7.466700553894043,10.912671089172363,546.272216796875,1.5472511053085327,6.234387397766113,3.80675775121229e-6,4.775000095367432
checkpointed,control,385,7.442660808563232,7.356475353240967,12.69739818572998,554.0114135742188,1.5868651866912842,6.233795642852783,3.599825611240724e-6,4.775000095367432
checkpointed,control,390,7.75795841217041,7.734912872314453,13.207533836364746,561.1305541992188,1.2993913888931274,6.233951091766357,3.4851494006907333e-6,4.775000095367432
checkpointed,control,395,7.545445442199707,7.559418678283691,12.34745979309082,567.9845581054688,1.453835368156433,6.233608245849609,3.4227021642113467e-6,4.775000095367432
checkpointed,control,400,7.321850776672363,7.3531646728515625,11.085376739501953,575.1593627929688,1.5818606615066528,6.233826160430908,3.3279730829361414e-6,4.775000095367432
checkpointed,control,405,7.736797332763672,7.7163190841674805,11.889538764953613,583.5437622070312,1.5082828998565674,6.233664035797119,3.3135986106192643e-6,4.775000095367432
checkpointed,control,410,7.909238815307617,7.913208961486816,12.30241584777832,591.89404296875,1.2795435190200806,6.233309268951416,3.1719502534322576e-6,4.775000095367432
checkpointed,control,415,7.4648566246032715,7.486199855804443,11.561051368713379,598.3467407226562,1.5299618244171143,6.233456611633301,3.149008315612097e-6,4.775000095367432
checkpointed,control,420,7.844791889190674,7.834245681762695,11.13241195678711,606.7465209960938,1.205707311630249,6.233648777008057,3.2862551564186957e-6,4.775000095367432
checkpointed,control,425,7.660998344421387,7.685477256774902,11.483777046203613,613.5693969726562,1.2339940071105957,6.233363151550293,3.473168949107385e-6,4.775000095367432
checkpointed,control,430,7.565371036529541,7.562276363372803,12.173943519592285,620.438720703125,1.2091162204742432,6.233404159545898,3.4499762265065955e-6,4.775000095367432
checkpointed,control,435,7.657713413238525,7.6743316650390625,13.681096076965332,628.0814208984375,1.1588733196258545,6.234089374542236,3.5153287924955506e-6,4.775000095367432
checkpointed,control,440,7.661233901977539,7.6783246994018555,14.681097984313965,635.8595581054688,1.1905862092971802,6.233834743499756,3.5938372115518214e-6,4.775000095367432
checkpointed,control,445,7.583118915557861,7.607381820678711,16.528688430786133,644.5285034179688,1.27167809009552,6.23335599899292,3.4774962039750828e-6,4.775000095367432
checkpointed,control,450,7.254297256469727,7.197848320007324,15.569676399230957,654.1409301757812,1.472581148147583,6.233067989349365,3.291875292048665e-6,4.775000095367432
checkpointed,control,455,7.402817249298096,7.382231712341309,14.82257080078125,667.5697021484375,1.0164767503738403,6.233310699462891,3.328802742295358e-6,4.775000095367432
checkpointed,control,460,7.234042167663574,7.199563980102539,15.463655471801758,677.4432983398438,1.1108956336975098,6.233100891113281,3.404187308210396e-6,4.775000095367432
checkpointed,control,465,7.1520538330078125,7.162186622619629,15.744720458984375,685.7293701171875,1.342165231704712,6.232946395874023,3.2741170512960683e-6,4.775000095367432
checkpointed,control,470,7.46481990814209,7.433008193969727,16.900053024291992,696.7966918945312,1.190477967262268,6.233105659484863,3.281421462382349e-6,4.775000095367432
checkpointed,control,475,7.527167320251465,7.550616264343262,17.660634994506836,708.66650390625,1.4526405334472656,6.233084201812744,3.2572304702664348e-6,4.775000095367432
checkpointed,control,480,7.326161861419678,7.355213165283203,16.110776901245117,720.2045288085938,1.5652449131011963,6.233010768890381,3.140748244075361e-6,4.775000095367432
checkpointed,control,485,7.296656608581543,7.269172668457031,14.629766464233398,731.4292602539062,2.022235155105591,6.233367919921875,3.0762977728555618e-6,4.775000095367432
checkpointed,control,490,7.239716053009033,7.247259140014648,13.85955810546875,742.4521484375,1.2938605546951294,6.233659267425537,2.9246709814237712e-6,4.775000095367432
checkpointed,control,495,7.634260177612305,7.5672607421875,13.103070259094238,752.1167602539062,1.515868067741394,6.232479095458984,2.8550861179112405e-6,4.775000095367432
checkpointed,control,500,7.376265525817871,7.376208782196045,13.537369728088379,759.0786743164062,1.318699836730957,6.2328338623046875,2.916459605960944e-6,4.775000095367432
checkpointed,control,505,7.765724182128906,7.811399459838867,14.19363784790039,768.1860961914062,1.0681281089782715,6.233094692230225,3.1035006171427196e-6,4.775000095367432
checkpointed,control,510,7.674568176269531,7.7400360107421875,16.26034164428711,777.0559692382812,1.5987796783447266,6.233305931091309,3.1600665852958024e-6,4.775000095367432
checkpointed,control,515,7.876999378204346,7.852837562561035,18.928457260131836,785.773193359375,1.3445099592208862,6.233116149902344,3.059576758477217e-6,4.775000095367432
checkpointed,control,520,7.632742881774902,7.654171943664551,16.8603572845459,796.6200561523438,1.667830467224121,6.232826232910156,2.9900868523088076e-6,4.775000095367432
checkpointed,control,525,7.329422950744629,7.310514450073242,18.028913497924805,805.8514404296875,1.4551658630371094,6.2327799797058105,2.804590115370857e-6,4.775000095367432
checkpointed,control,530,7.059660911560059,7.0698723793029785,18.417673110961914,815.7734985351562,1.5923124551773071,6.232211589813232,2.7354410817198073e-6,4.775000095367432
checkpointed,control,535,7.432093620300293,7.401712894439697,15.063751220703125,825.7862548828125,1.5192608833312988,6.2322096824646,2.59824658919266e-6,4.775000095367432
checkpointed,control,540,6.690532684326172,6.67478609085083,13.13577938079834,834.1710815429688,1.9485907554626465,6.232313632965088,2.5137368355528547e-6,4.775000095367432
checkpointed,control,545,7.43718147277832,7.492671012878418,12.209718704223633,842.8720092773438,1.527591586112976,6.232398986816406,2.346636410110933e-6,4.775000095367432
checkpointed,control,550,7.065962791442871,7.040376663208008,14.375577926635742,848.8527221679688,1.5782591104507446,6.232890605926514,2.449310560194779e-6,4.775000095367432
checkpointed,control,555,7.162546157836914,7.141179084777832,12.557343482971191,855.31640625,1.4594084024429321,6.232634544372559,2.4225965027494777e-6,4.775000095367432
checkpointed,control,560,7.189972877502441,7.161220550537109,15.191737174987793,862.221923828125,1.239428162574768,6.233428955078125,2.5965854443714553e-6,4.775000095367432
checkpointed,control,565,7.4111151695251465,7.404231071472168,14.457529067993164,871.0961303710938,1.372543215751648,6.2334113121032715,2.8226886199398894e-6,4.775000095367432
checkpointed,control,570,7.783029556274414,7.772189140319824,14.42821979522705,878.6425170898438,1.0880792140960693,6.232778549194336,2.9191141506898834e-6,4.775000095367432
checkpointed,control,575,7.164745330810547,7.162552833557129,13.482501029968262,885.0944213867188,1.3634966611862183,6.2327165603637695,3.0585657062426908e-6,4.775000095367432
checkpointed,control,580,7.15838623046875,7.069683074951172,12.296236991882324,891.9659423828125,1.6800874471664429,6.2323899269104,2.8912374744800163e-6,4.775000095367432
checkpointed,control,585,7.489141941070557,7.574321746826172,14.110355377197266,899.835693359375,1.1262966394424438,6.232542991638184,2.8248537691260476e-6,4.775000095367432
checkpointed,control,590,7.641392707824707,7.619497299194336,14.843282699584961,907.7236328125,1.2383852005004883,6.233127117156982,2.9190824982418427e-6,4.775000095367432
checkpointed,control,595,6.8575239181518555,6.918499946594238,17.031999588012695,913.4094848632812,1.5650274753570557,6.232502460479736,2.7874430103458124e-6,4.775000095367432
checkpointed,control,600,7.412064075469971,7.4015116691589355,15.766812324523926,919.9031982421875,1.3292737007141113,6.232063293457031,2.662717756243871e-6,4.775000095367432
checkpointed,control,605,7.452151298522949,7.429033279418945,13.103415489196777,924.952880859375,1.18382728099823,6.232256889343262,2.685074732476205e-6,4.775000095367432
checkpointed,control,610,7.548436164855957,7.513436317443848,12.251849174499512,930.4208374023438,1.3925650119781494,6.232266902923584,2.6100663437321103e-6,4.775000095367432
checkpointed,control,615,6.738113880157471,6.755329608917236,11.492097854614258,934.9522094726562,1.2837095260620117,6.232854843139648,2.5817854901088023e-6,4.775000095367432
checkpointed,control,620,7.253495216369629,7.17681884765625,12.104355812072754,940.6744995117188,1.3251146078109741,6.232583522796631,2.5362825090715846e-6,4.775000095367432
checkpointed,control,625,7.311895370483398,7.290533542633057,13.171055793762207,946.6071166992188,1.344319224357605,6.232615947723389,2.6354156937061242e-6,4.775000095367432
checkpointed,control,630,7.54824161529541,7.526606559753418,15.880067825317383,952.1827392578125,1.4930895566940308,6.233157634735107,2.652324796669941e-6,4.775000095367432
checkpointed,control,635,7.238831520080566,7.232074737548828,15.73023796081543,958.52587890625,1.3508906364440918,6.232586860656738,2.7460884782799094e-6,4.775000095367432
checkpointed,control,640,7.3704047203063965,7.358309745788574,13.73704719543457,964.0048217773438,1.1191960573196411,6.231915473937988,2.671439831781814e-6,4.775000095367432
checkpointed,control,645,7.651786804199219,7.630561828613281,14.743121147155762,969.23681640625,1.3307783603668213,6.2324042320251465,2.8384539738677787e-6,4.775000095367432
checkpointed,control,650,7.148774147033691,7.067089080810547,14.713455200195312,975.7678833007812,1.4334876537322998,6.233187198638916,2.7998952051451496e-6,4.775000095367432
checkpointed,control,655,7.196372032165527,7.108152389526367,15.803853988647461,981.728515625,1.476555585861206,6.232862949371338,2.8025728805091955e-6,4.775000095367432
checkpointed,control,660,7.291935443878174,7.284661293029785,13.567896842956543,987.312744140625,1.4396604299545288,6.232247829437256,2.689303377794238e-6,4.775000095367432
checkpointed,control,665,7.112782955169678,7.0869975090026855,12.724503517150879,992.4718627929688,1.6338343620300293,6.232468128204346,2.6406021299278456e-6,4.775000095367432
checkpointed,control,670,7.213507652282715,7.224785804748535,11.404112815856934,997.7352905273438,1.3427438735961914,6.232402801513672,2.516383467169784e-6,4.775000095367432
checkpointed,control,675,7.117616653442383,7.143935203552246,12.059160232543945,1001.6719360351562,1.4492708444595337,6.232699394226074,2.6104699124446274e-6,4.775000095367432
checkpointed,control,680,6.850028038024902,6.854029655456543,11.663957595825195,1006.1533203125,1.6290041208267212,6.233157157897949,2.663877331503818e-6,4.775000095367432
checkpointed,control,685,7.105532646179199,7.085285186767578,11.398690223693848,1010.0687866210938,1.3992692232131958,6.232556343078613,2.601739010743288e-6,4.775000095367432
checkpointed,control,690,7.071115970611572,7.12762451171875,12.19360065460205,1014.3519897460938,1.4711003303527832,6.23282527923584,2.679125898347353e-6,4.775000095367432
checkpointed,control,695,6.965981483459473,6.997210502624512,12.167762756347656,1018.4337768554688,1.4298478364944458,6.23275899887085,2.639836079815172e-6,4.775000095367432
checkpointed,control,700,6.833837985992432,6.799836158752441,11.605063438415527,1022.2053833007812,1.3274056911468506,6.2325239181518555,2.582080101355949e-6,4.775000095367432
checkpointed,control,705,7.233058452606201,7.172548770904541,12.478507995605469,1026.543701171875,1.2021610736846924,6.232382774353027,2.5654930011808527e-6,4.775000095367432
checkpointed,control,710,6.879134178161621,6.940207481384277,13.860677719116211,1029.933837890625,1.199501872062683,6.232400894165039,2.64400872464821e-6,4.775000095367432
checkpointed,control,715,6.933948516845703,6.97135066986084,13.160148620605469,1034.151123046875,1.5683313608169556,6.232524871826172,2.6913157430485083e-6,4.775000095367432
checkpointed,control,720,7.6925506591796875,7.65970516204834,13.001032829284668,1039.9114990234375,1.320644736289978,6.233400344848633,2.844234197840722e-6,4.775000095367432
checkpointed,control,725,7.494697570800781,7.431852340698242,13.40836238861084,1043.8372802734375,1.2799391746520996,6.233190059661865,2.9403992045953057e-6,4.775000095367432
checkpointed,control,730,6.856376647949219,6.841015815734863,12.962573051452637,1047.266845703125,1.2964041233062744,6.232977390289307,2.899689895508691e-6,4.775000095367432
checkpointed,control,735,7.138306140899658,7.12864875793457,13.598477363586426,1051.1104736328125,1.466318964958191,6.232623100280762,2.846869872841022e-6,4.775000095367432
checkpointed,control,740,7.451004981994629,7.4149370193481445,13.238350868225098,1056.6851806640625,1.301985740661621,6.232502460479736,2.744861337217414e-6,4.775000095367432
checkpointed,control,745,7.499444007873535,7.524703025817871,14.72414779663086,1061.69775390625,1.135794758796692,6.23257303237915,2.918078141717479e-6,4.775000095367432
checkpointed,control,750,7.353562355041504,7.323362350463867,12.881571769714355,1066.71630859375,1.49195396900177,6.23252010345459,2.874080021539266e-6,4.775000095367432
checkpointed,control,755,7.146459579467773,7.112270355224609,11.013355255126953,1070.4302978515625,1.6347072124481201,6.232784271240234,2.7109396521327254e-6,4.775000095367432
checkpointed,control,760,7.269553184509277,7.342337131500244,11.251749038696289,1075.4322509765625,1.2173336744308472,6.2332892417907715,2.767660839021392e-6,4.775000095367432
checkpointed,control,765,7.231010437011719,7.144703388214111,9.17831039428711,1079.9798583984375,1.469643235206604,6.232798099517822,2.778716065200478e-6,4.775000095367432
checkpointed,control,770,7.038731575012207,6.9824604988098145,10.20527458190918,1083.447998046875,1.5558990240097046,6.232265949249268,2.532490911016881e-6,4.775000095367432
checkpointed,control,775,7.412725448608398,7.423871040344238,11.53666877746582,1087.3299560546875,1.3360475301742554,6.232827663421631,2.4947587581488494e-6,4.775000095367432
checkpointed,control,780,7.226696014404297,7.195855140686035,12.412574768066406,1089.7647705078125,1.2579312324523926,6.233298301696777,2.6140588130916867e-6,4.775000095367432
checkpointed,control,785,7.249229907989502,7.3013386726379395,13.28101634979248,1094.4027099609375,1.1667932271957397,6.232577800750732,2.5609040049158968e-6,4.775000095367432
checkpointed,control,790,6.703717231750488,6.635649681091309,11.665231704711914,1097.715576171875,1.603361964225769,6.232116222381592,2.4844787125962946e-6,4.775000095367432
checkpointed,control,795,7.215771675109863,7.209495544433594,13.60592269897461,1101.06982421875,1.272918939590454,6.231868267059326,2.4467167333829942e-6,4.775000095367432
checkpointed,control,800,6.63769006729126,6.563166618347168,11.817581176757812,1102.6800537109375,1.4700840711593628,6.2317891120910645,2.396484602693102e-6,4.775000095367432
checkpointed,control,805,7.081502914428711,7.040072917938232,11.516458511352539,1106.2310791015625,1.4208452701568604,6.232068061828613,2.2255391656904087e-6,4.775000095367432
checkpointed,control,810,7.168039321899414,7.159588813781738,11.354552268981934,1110.64404296875,1.6050535440444946,6.23267126083374,2.225015987246354e-6,4.775000095367432
checkpointed,control,815,7.056327819824219,7.028441429138184,13.718047142028809,1114.32861328125,1.0194041728973389,6.232771873474121,2.3447804809940943e-6,4.775000095367432
checkpointed,control,820,7.181449890136719,7.1469926834106445,14.714940071105957,1117.7613525390625,1.2758991718292236,6.232153415679932,2.2686704957530498e-6,4.775000095367432
checkpointed,control,825,6.655607223510742,6.574647426605225,15.407726287841797,1121.5927734375,1.569171667098999,6.232728004455566,2.3329077694742684e-6,4.775000095367432
checkpointed,control,830,6.848937511444092,6.803762912750244,13.595710754394531,1125.869140625,1.1874405145645142,6.232415676116943,2.3815924302404854e-6,4.775000095367432
checkpointed,control,835,6.717604637145996,6.789439678192139,13.245144844055176,1129.513427734375,1.6109898090362549,6.232000827789307,2.2942901089372563e-6,4.775000095367432
checkpointed,control,840,6.625020980834961,6.590950965881348,12.592430114746094,1133.80615234375,1.5695592164993286,6.232021331787109,2.2065592621836317e-6,4.775000095367432
checkpointed,control,845,7.158219337463379,7.130070686340332,12.791266441345215,1138.8656005859375,1.1082501411437988,6.232369422912598,2.3987535353867785e-6,4.775000095367432
checkpointed,control,850,6.670342922210693,6.735915184020996,14.063131332397461,1143.0511474609375,1.3255819082260132,6.233139991760254,2.5874330172803453e-6,4.775000095367432
checkpointed,control,855,7.116422653198242,7.071150779724121,13.852460861206055,1149.0604248046875,1.0769785642623901,6.233047962188721,2.6677285822490595e-6,4.775000095367432
checkpointed,control,860,7.339356899261475,7.251108169555664,14.04056453704834,1154.135986328125,1.5573503971099854,6.23268461227417,2.724576987630812e-6,4.775000095367432
checkpointed,control,865,6.854274749755859,6.852758407592773,13.593517303466797,1158.3804931640625,1.208248496055603,6.2333784103393555,2.709939556514829e-6,4.775000095367432
checkpointed,control,870,6.455828666687012,6.497402191162109,14.1957368850708,1162.7008056640625,1.424683928489685,6.233367919921875,2.6087953762030974e-6,4.775000095367432
checkpointed,control,875,6.808866024017334,6.694933891296387,14.743949890136719,1167.691162109375,1.4889155626296997,6.232978820800781,2.5578763265206335e-6,4.775000095367432
checkpointed,control,880,6.6797709465026855,6.6701226234436035,15.808923721313477,1172.7852783203125,1.8497451543807983,6.2328996658325195,2.490144957321246e-6,4.775000095367432
